time,x,y,theta
1753880644.839640,145.964638,2.414315,-3.081121
1753880644.934165,145.834396,2.400062,-3.091788
1753880645.024417,145.679532,2.387156,-3.134183
1753880645.132406,145.535870,2.375872,3.133455
1753880645.237720,145.398374,2.365082,3.124057
1753880645.330220,145.258438,2.361962,3.112497
1753880645.416205,145.109399,2.375451,3.131423
1753880645.525831,144.980386,2.355734,3.109744
1753880645.635713,144.830418,2.354897,3.117168
1753880645.763809,144.708656,2.347751,3.103945
1753880645.812931,144.564000,2.350688,3.107556
1753880645.940902,144.421282,2.341453,3.096388
1753880646.014663,144.293255,2.342704,3.093842
1753880646.124424,144.153426,2.344807,3.118679
1753880646.243225,143.998948,2.349265,-3.133942
1753880646.344245,143.868410,2.349292,-3.105563
1753880646.430481,143.730853,2.349484,-3.107183
1753880646.541959,143.588824,2.345518,-3.114670
1753880646.629583,143.450726,2.348068,-3.111435
1753880646.731351,143.311565,2.345934,-3.113781
1753880646.846947,143.171289,2.344193,-3.112631
1753880646.998597,143.032063,2.335236,-3.124650
1753880647.040476,142.884515,2.341399,-3.113722
1753880647.126206,142.744937,2.334886,-3.128853
1753880647.245442,142.587023,2.344940,-3.117774
1753880647.344145,142.447520,2.308684,3.130707
1753880647.421365,142.295424,2.331951,-3.126235
1753880647.521241,142.158689,2.332143,-3.118321
1753880647.627955,142.012312,2.325808,-3.125118
1753880647.728831,141.868572,2.321052,-3.126484
1753880647.828166,141.723981,2.322969,-3.128423
1753880647.929734,141.587866,2.314138,-3.137324
1753880648.030496,141.438884,2.313227,-3.132771
1753880648.146889,141.302782,2.317977,-3.123422
1753880648.243468,141.162417,2.312814,-3.139358
1753880648.359869,141.020132,2.313285,-3.138596
1753880648.444588,140.881131,2.315305,-3.135110
1753880648.541345,140.739640,2.315792,-3.141053
1753880648.659904,140.608086,2.319183,-3.129551
1753880648.757270,140.455570,2.311078,3.133161
1753880648.854906,140.313025,2.308372,3.132922
1753880648.933749,140.176967,2.314801,3.133676
1753880649.043834,140.030943,2.307061,3.124681
1753880649.122398,139.886222,2.301459,3.118582
1753880649.242652,139.734619,2.292149,3.112702
1753880649.327228,139.602807,2.298521,3.120889
1753880649.444759,139.451766,2.294996,3.116379
1753880649.526430,139.312581,2.316084,3.135061
1753880649.633433,139.159496,2.300758,3.117297
1753880649.743883,139.038206,2.281039,3.088681
1753880649.845347,138.881841,2.293170,3.108166
1753880649.955590,138.742613,2.297630,3.109348
1753880650.044037,138.603171,2.291591,3.115244
1753880650.146806,138.473102,2.288669,3.132801
1753880650.266705,138.319193,2.295113,-3.114057
1753880650.349736,138.174874,2.298421,-3.097659
1753880650.520354,138.032802,2.293617,-3.094639
1753880650.564876,137.885173,2.295667,-3.088597
1753880650.703018,137.746332,2.293785,-3.099157
1753880650.746829,137.604393,2.294388,-3.093506
1753880650.851830,137.461637,2.285305,-3.098481
1753880650.949887,137.323797,2.290491,-3.089938
1753880651.054889,137.172183,2.280639,-3.095841
1753880651.146056,137.037289,2.280567,-3.091862
1753880651.251498,136.904917,2.261307,-3.107681
1753880651.349893,136.756203,2.269064,-3.098665
1753880651.451636,136.610681,2.265657,-3.094905
1753880651.538423,136.470155,2.261165,-3.098674
1753880651.637998,136.318667,2.239423,-3.115032
1753880651.747327,136.178637,2.242410,-3.113353
1753880651.881770,136.035735,2.235898,-3.118708
1753880651.943805,135.893638,2.235561,-3.115111
1753880652.043418,135.751975,2.228072,-3.121924
1753880652.150307,135.604541,2.216170,-3.129553
1753880652.269286,135.456779,2.208893,-3.130302
1753880652.376451,135.330574,2.223114,-3.120739
1753880652.467438,135.177912,2.222150,3.131689
1753880652.578092,135.046977,2.212686,3.106247
1753880652.658860,134.900569,2.228138,3.108804
1753880652.756429,134.777616,2.225163,3.100837
1753880652.865071,134.640047,2.219908,3.072326
1753880652.965088,134.496420,2.223906,3.073496
1753880653.059595,134.375292,2.225624,3.075931
1753880653.164496,134.247167,2.222370,3.076423
1753880653.266656,134.113243,2.226705,3.061154
1753880653.428732,133.961984,2.232447,3.063569
1753880653.497133,133.841813,2.246032,3.078553
1753880653.563801,133.701533,2.240121,3.104980
1753880653.667138,133.564941,2.246817,3.116669
1753880653.740903,133.437446,2.249431,3.112709
1753880653.895307,133.291153,2.244063,3.101928
1753880653.941157,133.151057,2.273381,3.135354
1753880654.040312,133.026194,2.260915,3.119524
1753880654.145972,132.883927,2.270041,3.126904
1753880654.277615,132.752835,2.270758,3.121384
1753880654.343064,132.618574,2.276627,3.116400
1753880654.447666,132.493555,2.272186,3.129849
1753880654.548069,132.351370,2.276511,-3.136168
1753880654.643466,132.212922,2.280408,-3.101673
1753880654.776991,132.066696,2.282747,-3.081899
1753880654.874461,131.946379,2.278626,-3.080743
1753880654.978372,131.807940,2.281691,-3.074476
1753880655.082966,131.668570,2.269997,-3.097666
1753880655.160707,131.539260,2.273338,-3.065771
1753880655.260118,131.397114,2.268117,-3.072439
1753880655.361049,131.253596,2.257805,-3.088861
1753880655.460366,131.116701,2.250641,-3.090732
1753880655.562442,130.960784,2.258753,-3.069332
1753880655.655584,130.837005,2.245206,-3.087573
1753880655.761280,130.679545,2.240578,-3.070444
1753880655.949770,130.515995,2.239078,-3.084593
1753880656.030784,130.363776,2.231796,-3.091764
1753880656.193532,130.234299,2.220266,-3.095798
1753880656.239634,130.086445,2.218155,-3.086985
1753880656.305733,129.943445,2.217793,-3.085942
1753880656.370385,129.813403,2.208195,-3.091510
1753880656.468917,129.675192,2.206192,-3.087385
1753880656.563602,129.530793,2.202320,-3.086503
1753880656.658284,129.398403,2.193416,-3.092230
1753880656.848104,129.255826,2.183503,-3.090734
1753880656.931394,129.107923,2.187488,-3.096284
1753880656.997582,128.979869,2.168815,-3.103904
1753880657.069564,128.835890,2.169088,-3.099547
1753880657.180599,128.699602,2.167775,-3.080753
1753880657.264425,128.558156,2.158377,-3.089931
1753880657.356178,128.416314,2.147637,-3.096491
1753880657.464161,128.269656,2.145256,-3.099764
1753880657.557504,128.134146,2.137376,-3.103410
1753880657.642681,128.002493,2.130089,-3.100986
1753880657.758767,127.857978,2.123677,-3.110744
1753880657.863658,127.726623,2.121761,-3.104349
1753880657.942948,127.575474,2.102232,-3.134238
1753880658.056636,127.439029,2.109016,-3.126270
1753880658.159752,127.281759,2.097801,-3.122611
1753880658.281620,127.134255,2.104206,-3.110998
1753880658.375240,126.994127,2.082811,-3.124453
1753880658.473790,126.862495,2.085538,-3.129618
1753880658.541623,126.723588,2.065837,3.130890
1753880658.651769,126.586779,2.078419,-3.137923
1753880658.773889,126.452270,2.061329,3.133515
1753880658.846823,126.318147,2.061266,3.136161
1753880658.947380,126.180292,2.056206,-3.139367
1753880659.054351,126.038836,2.052460,3.105762
1753880659.164403,125.896572,2.051620,3.132733
1753880659.255694,125.756463,2.049460,3.134772
1753880659.350138,125.616307,2.048067,3.137721
1753880659.450281,125.472907,2.045168,3.138141
1753880659.554995,125.331717,2.042581,3.136250
1753880659.653123,125.191843,2.040414,3.133562
1753880659.755998,125.045804,2.044604,3.140720
1753880659.858979,124.913608,2.036522,3.127969
1753880659.962435,124.774880,2.034065,3.127612
1753880660.072862,124.633611,2.036291,3.126721
1753880660.172241,124.486424,2.036094,3.124600
1753880660.269698,124.349892,2.034733,3.130603
1753880660.361701,124.201927,2.043063,3.127015
1753880660.501715,124.047003,2.038290,3.122542
1753880660.556895,123.903960,2.037167,3.130644
1753880660.659944,123.760797,2.037400,-3.134669
1753880660.758839,123.610374,2.044318,-3.114353
1753880660.859864,123.466395,2.032128,-3.119049
1753880660.980106,123.325624,2.040112,-3.110287
1753880661.071526,123.185684,2.033229,-3.124839
1753880661.187672,123.044498,2.031163,-3.124277
1753880661.269406,122.905541,2.031286,-3.119965
1753880661.377231,122.777606,2.031885,-3.138648
1753880661.449592,122.637902,2.031925,-3.120880
1753880661.565316,122.491681,2.018720,-3.133998
1753880661.670908,122.346431,2.020127,-3.117821
1753880661.769196,122.200658,2.021449,-3.112033
1753880661.867481,122.051434,2.017204,-3.115123
1753880661.967569,121.911967,2.008575,-3.121916
1753880662.065500,121.761588,2.002192,-3.129978
1753880662.150808,121.616190,1.996846,-3.133233
1753880662.251575,121.495379,2.000239,-3.127394
1753880662.351730,121.348446,1.983005,-3.135547
1753880662.471555,121.199772,1.982052,-3.131915
1753880662.556784,121.063969,1.977220,-3.132187
1753880662.668873,120.926573,1.977802,-3.123961
1753880662.766258,120.785011,1.982399,-3.121487
1753880662.867068,120.642923,1.969839,-3.129696
1753880663.003399,120.505454,1.975630,-3.127382
1753880663.063713,120.367116,1.975834,-3.134214
1753880663.169334,120.225365,1.971763,-3.139445
1753880663.352863,120.091106,1.968442,-3.133064
1753880663.392164,119.941336,1.975227,-3.112116
1753880663.484188,119.795494,1.963555,-3.119849
1753880663.566942,119.653566,1.966456,-3.091618
1753880663.662240,119.512579,1.959519,-3.081723
1753880663.769387,119.374776,1.954089,-3.078582
1753880663.860237,119.240940,1.954024,-3.071510
1753880663.957593,119.101318,1.944792,-3.084246
1753880664.076609,118.957841,1.937259,-3.078961
1753880664.216598,118.807763,1.906855,-3.102434
1753880664.266379,118.675310,1.914220,-3.090291
1753880664.364591,118.523522,1.909609,-3.099704
1753880664.470037,118.374839,1.903447,-3.103896
1753880664.566438,118.246005,1.917431,-3.083068
1753880664.662888,118.101624,1.897656,-3.104921
1753880664.763522,117.952698,1.888936,-3.108465
1753880664.867243,117.806754,1.880231,-3.115717
1753880664.966357,117.666609,1.882136,-3.112179
1753880665.073077,117.519435,1.868486,-3.120781
1753880665.275415,117.355590,1.855317,-3.121999
1753880665.315927,117.225511,1.854685,-3.112647
1753880665.384708,117.090689,1.845843,-3.122501
1753880665.484259,116.947665,1.839424,-3.124570
1753880665.561018,116.809901,1.833618,-3.115825
1753880665.679256,116.671085,1.829495,-3.118315
1753880665.789511,116.522311,1.820477,-3.126857
1753880665.890323,116.378248,1.815596,-3.126050
1753880665.993143,116.235621,1.808066,-3.129136
1753880666.107309,116.090749,1.799520,-3.135837
1753880666.166403,115.956267,1.801289,-3.127355
1753880666.276699,115.813168,1.793649,-3.136087
1753880666.362988,115.671228,1.775826,-3.131716
1753880666.473997,115.522922,1.782226,3.130074
1753880666.576689,115.379807,1.778057,3.130106
1753880666.680374,115.232190,1.781298,3.130441
1753880666.776164,115.093955,1.779807,3.123169
1753880666.865412,114.959806,1.775667,3.119646
1753880666.981682,114.819152,1.777953,3.128667
1753880667.090386,114.675918,1.775968,3.105491
1753880667.184634,114.535765,1.761292,3.098298
1753880667.354206,114.403343,1.758921,3.098671
1753880667.399631,114.268585,1.765650,3.101837
1753880667.464535,114.122163,1.753829,3.094066
1753880667.636206,113.977848,1.659098,3.027282
1753880667.717575,113.828133,1.749987,3.110449
1753880667.771974,113.693964,1.743920,3.103661
1753880667.865501,113.550866,1.749280,3.108091
1753880667.964404,113.415552,1.753332,3.111762
1753880668.086061,113.263996,1.766381,3.109933
1753880668.185920,113.123650,1.770089,3.104055
1753880668.270689,112.996953,1.761151,3.086790
1753880668.372080,112.835385,1.777511,3.097664
1753880668.473221,112.705284,1.773779,3.094504
1753880668.577113,112.552100,1.768378,3.099877
1753880668.670270,112.425898,1.782040,3.123824
1753880668.771697,112.273260,1.776579,3.139296
1753880668.872449,112.150846,1.794318,-3.097904
1753880668.973515,112.029416,1.793936,-3.094759
1753880669.076678,111.907708,1.792491,-3.090112
1753880669.187957,111.788170,1.804901,-3.077814
1753880669.274501,111.664920,1.796110,-3.075802
1753880669.372314,111.538461,1.799967,-3.066235
1753880669.529965,111.392674,1.790317,-3.079076
1753880669.575249,111.278771,1.784053,-3.086455
1753880669.674992,111.135373,1.764880,-3.109240
1753880669.784735,111.019314,1.770981,-3.104460
1753880669.882874,110.866140,1.756007,-3.121457
1753880669.986612,110.745235,1.755329,-3.116351
1753880670.085737,110.603572,1.746638,-3.128441
1753880670.183955,110.471811,1.744851,-3.137240
1753880670.287246,110.343375,1.742706,-3.141318
1753880670.385266,110.207121,1.741744,3.120949
1753880670.500865,110.068791,1.734946,3.101525
1753880670.572777,109.926976,1.741628,3.115285
1753880670.697904,109.782144,1.729075,3.113847
1753880670.785983,109.654612,1.731905,3.117107
1753880670.895084,109.509127,1.745073,3.124942
1753880670.973811,109.383214,1.742363,3.119766
1753880671.070096,109.240134,1.725358,3.115976
1753880671.202709,109.103094,1.732266,3.131982
1753880671.307353,108.976484,1.732218,3.122824
1753880671.378621,108.842766,1.723099,3.119872
1753880671.549775,108.692314,1.724516,3.115746
1753880671.599012,108.574276,1.735651,3.123338
1753880671.692333,108.430856,1.736600,3.122442
1753880671.801026,108.292296,1.751939,3.134452
1753880671.939267,108.145713,1.752328,3.119132
1753880672.002879,108.027351,1.753255,3.107939
1753880672.090496,107.873350,1.745619,3.114637
1753880672.207480,107.732961,1.743429,3.108688
1753880672.286152,107.596919,1.753747,3.123550
1753880672.384443,107.459802,1.745161,3.110693
1753880672.479908,107.307654,1.747905,3.130123
1753880672.581729,107.169254,1.748508,3.130228
1753880672.677923,107.032678,1.747013,3.134768
1753880672.779401,106.907767,1.738353,3.117246
1753880672.885944,106.752011,1.748270,3.139022
1753880672.984323,106.616379,1.742036,3.136899
1753880673.089504,106.471708,1.750589,-3.121848
1753880673.183451,106.335595,1.751593,-3.124645
1753880673.288998,106.182266,1.764654,-3.121009
1753880673.385216,106.046571,1.750859,3.134790
1753880673.485574,105.898699,1.760147,-3.131026
1753880673.584449,105.757179,1.766654,-3.125466
1753880673.679354,105.617321,1.768068,-3.131027
1753880673.790008,105.478479,1.773852,-3.129059
1753880673.887401,105.325038,1.778199,-3.130306
1753880673.969317,105.188539,1.779947,-3.132734
1753880674.071741,105.048590,1.767833,3.134444
1753880674.184735,104.901467,1.775345,-3.131339
1753880674.298475,104.771846,1.781231,-3.131686
1753880674.401486,104.623176,1.785022,-3.128828
1753880674.521829,104.490348,1.759927,-3.139878
1753880674.613168,104.355877,1.781185,-3.130774
1753880674.718881,104.222368,1.786108,-3.135791
1753880674.821992,104.081212,1.782217,3.128505
1753880674.911991,103.935457,1.761633,3.110059
1753880675.008613,103.790361,1.773058,-3.137094
1753880675.139744,103.634644,1.770457,-3.118574
1753880675.173663,103.512842,1.771112,-3.112559
1753880675.294835,103.348931,1.757027,-3.101633
1753880675.386272,103.225578,1.755462,-3.110850
1753880675.485393,103.088477,1.748371,-3.123522
1753880675.583768,102.990152,1.713357,3.120480
1753880675.681910,102.813994,1.747097,-3.100889
1753880675.787695,102.685963,1.727974,-3.115414
1753880675.889217,102.561368,1.722396,-3.111969
1753880675.994466,102.418884,1.711868,-3.112451
1753880676.092283,102.270384,1.743255,-3.072637
1753880676.219933,102.158236,1.723355,-3.094533
1753880676.280141,102.009848,1.795882,-3.005915
1753880676.386681,101.871945,1.822238,-2.978028
1753880676.489316,101.698717,1.754282,-3.118787
1753880676.591861,101.577641,1.721522,3.115052
1753880676.691385,101.421469,1.747747,-3.122221
1753880676.830446,101.282182,1.734297,-3.127977
1753880676.948523,101.126927,1.717077,-3.130215
1753880677.033237,101.007078,1.707315,-3.139694
1753880677.201261,100.863937,1.708868,-3.138624
1753880677.291417,100.750745,1.699084,-3.138655
1753880677.408653,100.611715,1.693693,3.138087
1753880677.502332,100.499183,1.679699,3.133372
1753880677.597131,100.333023,1.681189,3.128856
1753880677.692032,100.190115,1.672538,3.124613
1753880677.800205,100.059053,1.676498,3.134563
1753880677.896156,99.924124,1.661033,3.112456
1753880677.989095,99.785487,1.653353,3.112765
1753880678.114610,99.650984,1.656750,3.120153
1753880678.221084,99.512054,1.662882,-3.139766
1753880678.314313,99.378582,1.654240,-3.117488
1753880678.405288,99.240532,1.657135,-3.109646
1753880678.494207,99.105785,1.646096,-3.121238
1753880678.610728,98.964208,1.650387,-3.106121
1753880678.709447,98.825241,1.643897,-3.103146
1753880678.850311,98.679112,1.638040,-3.118044
1753880678.887477,98.566813,1.634244,-3.118031
1753880679.002062,98.406181,1.633552,-3.103498
1753880679.084610,98.278531,1.629430,-3.110206
1753880679.187890,98.134276,1.629920,-3.107110
1753880679.286712,98.003885,1.629957,-3.098876
1753880679.391584,97.863735,1.629412,-3.093793
1753880679.514520,97.715133,1.613069,-3.109284
1753880679.588577,97.587260,1.586920,-3.136694
1753880679.690096,97.438998,1.595086,-3.121738
1753880679.793768,97.302604,1.597081,-3.118783
1753880679.889757,97.168573,1.584968,-3.114741
1753880679.993117,97.023545,1.587600,-3.103807
1753880680.094615,96.876230,1.590383,-3.101754
1753880680.186172,96.731681,1.590887,-3.107375
